Order_ID,Date_ID,Order_Date,Product_ID,Customer_ID,Warehouse_ID,Quantity,Unit_Price,Discount_Rate,Sales_Value,Sales_Outlier_Flag
ORD00000291,20240102,2024-01-02,P0020,C00165,WH05,6,3034.72,0.05,17297.9,False
ORD00000292,20240102,2024-01-02,P0021,C00692,WH01,10,840.91,0.1,7568.19,False
ORD00000293,20240102,2024-01-02,P0021,C00702,WH02,13,840.91,0.0,10931.83,False
ORD00000294,20240102,2024-01-02,P0021,C00386,WH03,15,840.91,0.05,11982.97,False
ORD00000295,20240102,2024-01-02,P0021,C00502,WH04,12,840.91,0.1,9081.83,False
ORD00000296,20240102,2024-01-02,P0021,C00873,WH05,6,840.91,0.0,5045.46,False
ORD00000297,20240102,2024-01-02,P0022,C00272,WH01,1,611.26,0.15,519.57,False
ORD00000298,20240102,2024-01-02,P0022,C00847,WH02,2,611.26,0.0,1222.52,False
ORD00000299,20240102,2024-01-02,P0022,C00367,WH03,1,611.26,0.1,550.13,False
ORD00000300,20240102,2024-01-02,P0022,C00677,WH04,3,611.26,0.0,1833.78,False
ORD00000301,20240102,2024-01-02,P0022,C00399,WH05,5,611.26,0.0,3056.3,False
ORD00000302,20240102,2024-01-02,P0023,C00202,WH01,4,897.51,0.0,3590.04,False
ORD00000303,20240102,2024-01-02,P0023,C00888,WH02,6,897.51,0.03,5223.51,False
ORD00000304,20240102,2024-01-02,P0023,C00221,WH03,3,897.51,0.1,2423.28,False
ORD00000305,20240102,2024-01-02,P0023,C00606,WH04,1,897.51,0.03,870.58,False
ORD00000306,20240102,2024-01-02,P0023,C00774,WH05,2,897.51,0.0,1795.02,False
ORD00000307,20240102,2024-01-02,P0024,C00434,WH01,2,889.43,0.0,1778.86,False
ORD00000308,20240102,2024-01-02,P0024,C00519,WH02,7,889.43,0.03,6039.23,False
ORD00000309,20240102,2024-01-02,P0024,C00859,WH03,2,889.43,0.05,1689.92,False
ORD00000310,20240102,2024-01-02,P0024,C00560,WH04,3,889.43,0.1,2401.46,False
ORD00000311,20240102,2024-01-02,P0024,C00187,WH05,3,889.43,0.1,2401.46,False
ORD00000312,20240102,2024-01-02,P0025,C00034,WH01,8,1786.4,0.1,12862.08,False
ORD00000313,20240102,2024-01-02,P0025,C00439,WH02,12,1786.4,0.0,21436.8,False
ORD00000314,20240102,2024-01-02,P0025,C00231,WH03,14,1786.4,0.03,24259.31,False
ORD00000315,20240102,2024-01-02,P0025,C00569,WH04,7,1786.4,0.05,11879.56,False
ORD00000316,20240102,2024-01-02,P0025,C00932,WH05,13,1786.4,0.0,23223.2,False
ORD00000317,20240102,2024-01-02,P0026,C00508,WH01,16,2864.88,0.05,43546.18,False
ORD00000318,20240102,2024-01-02,P0026,C00639,WH02,16,2864.88,0.0,45838.08,False
ORD00000319,20240102,2024-01-02,P0026,C00423,WH03,17,2864.88,0.15,41397.52,False
ORD00000320,20240102,2024-01-02,P0026,C00573,WH04,11,2864.88,0.1,28362.31,False
ORD00000321,20240102,2024-01-02,P0026,C00338,WH05,16,2864.88,0.0,45838.08,False
ORD00000322,20240102,2024-01-02,P0027,C00065,WH01,9,769.37,0.05,6578.11,False
ORD00000323,20240102,2024-01-02,P0027,C00568,WH02,10,769.37,0.05,7309.02,False
ORD00000324,20240102,2024-01-02,P0027,C00363,WH03,18,769.37,0.05,13156.23,False
ORD00000325,20240102,2024-01-02,P0027,C00279,WH04,10,769.37,0.05,7309.02,False
ORD00000326,20240102,2024-01-02,P0027,C00893,WH05,10,769.37,0.0,7693.7,False
ORD00000327,20240102,2024-01-02,P0028,C00051,WH01,10,4304.95,0.05,40897.02,False
ORD00000328,20240102,2024-01-02,P0028,C00155,WH02,15,4304.95,0.0,64574.25,False
ORD00000329,20240102,2024-01-02,P0028,C00544,WH03,11,4304.95,0.0,47354.45,False
ORD00000330,20240102,2024-01-02,P0028,C00836,WH04,14,4304.95,0.0,60269.3,False
ORD00000331,20240102,2024-01-02,P0028,C00246,WH05,12,4304.95,0.0,51659.4,False
ORD00000332,20240102,2024-01-02,P0029,C00622,WH01,8,4643.0,0.0,37144.0,False
ORD00000333,20240102,2024-01-02,P0029,C00542,WH02,16,4643.0,0.03,72059.36,False
ORD00000334,20240102,2024-01-02,P0029,C00853,WH03,16,4643.0,0.0,74288.0,False
ORD00000335,20240102,2024-01-02,P0029,C00411,WH04,16,4643.0,0.03,72059.36,False
ORD00000336,20240102,2024-01-02,P0029,C00936,WH05,20,4643.0,0.05,88217.0,True
ORD00000337,20240102,2024-01-02,P0030,C00189,WH01,9,3286.04,0.03,28687.13,False
ORD00000338,20240102,2024-01-02,P0030,C00916,WH02,16,3286.04,0.0,52576.64,False
ORD00000339,20240102,2024-01-02,P0030,C00724,WH03,17,3286.04,0.05,53069.55,False
ORD00000340,20240102,2024-01-02,P0030,C00443,WH04,10,3286.04,0.0,32860.4,False
ORD00000341,20240102,2024-01-02,P0030,C00341,WH05,13,3286.04,0.0,42718.52,False
ORD00000342,20240102,2024-01-02,P0031,C00171,WH01,3,660.48,0.0,1981.44,False
ORD00000343,20240102,2024-01-02,P0031,C00222,WH02,3,660.48,0.0,1981.44,False
ORD00000344,20240102,2024-01-02,P0031,C00956,WH03,3,660.48,0.0,1981.44,False
ORD00000345,20240102,2024-01-02,P0031,C00516,WH04,2,660.48,0.0,1320.96,False
ORD00000346,20240102,2024-01-02,P0031,C00337,WH05,2,660.48,0.03,1281.33,False
ORD00000347,20240102,2024-01-02,P0032,C00234,WH01,9,2060.12,0.05,17614.03,False
ORD00000348,20240102,2024-01-02,P0032,C00296,WH02,17,2060.12,0.03,33971.38,False
ORD00000349,20240102,2024-01-02,P0032,C00491,WH03,9,2060.12,0.1,16686.97,False
ORD00000350,20240102,2024-01-02,P0032,C00563,WH04,16,2060.12,0.0,32961.92,False
ORD00000351,20240102,2024-01-02,P0032,C00031,WH05,12,2060.12,0.05,23485.37,False
ORD00000352,20240102,2024-01-02,P0033,C00149,WH01,6,2555.35,0.0,15332.1,False
ORD00000353,20240102,2024-01-02,P0033,C00099,WH02,6,2555.35,0.1,13798.89,False
ORD00000354,20240102,2024-01-02,P0033,C00957,WH03,9,2555.35,0.1,20698.34,False
ORD00000355,20240102,2024-01-02,P0033,C00856,WH04,4,2555.35,0.0,10221.4,False
ORD00000356,20240102,2024-01-02,P0033,C00277,WH05,8,2555.35,0.03,19829.52,False
ORD00000357,20240102,2024-01-02,P0034,C00494,WH01,1,4112.91,0.15,3495.97,False
ORD00000358,20240102,2024-01-02,P0034,C00940,WH02,5,4112.91,0.1,18508.1,False
ORD00000359,20240102,2024-01-02,P0034,C00506,WH03,4,4112.91,0.1,14806.48,False
ORD00000360,20240102,2024-01-02,P0034,C00447,WH04,1,4112.91,0.0,4112.91,False
ORD00000361,20240102,2024-01-02,P0035,C00899,WH01,6,2125.57,0.05,12115.75,False
ORD00000362,20240102,2024-01-02,P0035,C00255,WH02,7,2125.57,0.0,14878.99,False
ORD00000363,20240102,2024-01-02,P0035,C00241,WH03,9,2125.57,0.0,19130.13,False
ORD00000364,20240102,2024-01-02,P0035,C00048,WH04,8,2125.57,0.03,16494.42,False
ORD00000365,20240102,2024-01-02,P0035,C00459,WH05,6,2125.57,0.05,12115.75,False
ORD00000366,20240102,2024-01-02,P0036,C00821,WH01,8,2814.51,0.15,19138.67,False
ORD00000367,20240102,2024-01-02,P0036,C00568,WH02,14,2814.51,0.03,38221.05,False
ORD00000368,20240102,2024-01-02,P0036,C00044,WH03,25,2814.51,0.15,59808.34,False
ORD00000369,20240102,2024-01-02,P0036,C00705,WH04,14,2814.51,0.0,39403.14,False
ORD00000370,20240102,2024-01-02,P0036,C00518,WH05,11,2814.51,0.0,30959.61,False
ORD00000371,20240102,2024-01-02,P0037,C00173,WH01,5,1836.09,0.1,8262.4,False
ORD00000372,20240102,2024-01-02,P0037,C00613,WH02,5,1836.09,0.0,9180.45,False
ORD00000373,20240102,2024-01-02,P0037,C00894,WH03,7,1836.09,0.15,10924.74,False
ORD00000374,20240102,2024-01-02,P0037,C00289,WH04,8,1836.09,0.05,13954.28,False
ORD00000375,20240102,2024-01-02,P0037,C00076,WH05,3,1836.09,0.0,5508.27,False
ORD00000376,20240102,2024-01-02,P0038,C00133,WH01,7,2272.63,0.05,15112.99,False
ORD00000377,20240102,2024-01-02,P0038,C00798,WH02,11,2272.63,0.1,22499.04,False
ORD00000378,20240102,2024-01-02,P0038,C00910,WH03,11,2272.63,0.1,22499.04,False
ORD00000379,20240102,2024-01-02,P0038,C00982,WH04,6,2272.63,0.0,13635.78,False
ORD00000380,20240102,2024-01-02,P0038,C00619,WH05,5,2272.63,0.0,11363.15,False
ORD00000381,20240102,2024-01-02,P0039,C00292,WH01,4,655.76,0.0,2623.04,False
ORD00000382,20240102,2024-01-02,P0039,C00927,WH02,8,655.76,0.0,5246.08,False
ORD00000383,20240102,2024-01-02,P0039,C00766,WH03,3,655.76,0.05,1868.92,False
ORD00000384,20240102,2024-01-02,P0039,C00201,WH04,6,655.76,0.0,3934.56,False
ORD00000385,20240102,2024-01-02,P0039,C00760,WH05,5,655.76,0.03,3180.44,False
ORD00000386,20240102,2024-01-02,P0040,C00099,WH01,4,1011.55,0.0,4046.2,False
ORD00000387,20240102,2024-01-02,P0040,C00221,WH02,1,1011.55,0.1,910.4,False
ORD00000388,20240102,2024-01-02,P0040,C00038,WH03,1,1011.55,0.0,1011.55,False
ORD00000389,20240102,2024-01-02,P0040,C00150,WH04,3,1011.55,0.0,3034.65,False
ORD00000390,20240103,2024-01-03,P0001,C00689,WH01,7,1798.19,0.05,11957.96,False
ORD00000391,20240103,2024-01-03,P0001,C00020,WH02,14,1798.19,0.03,24419.42,False
ORD00000392,20240103,2024-01-03,P0001,C00720,WH03,11,1798.19,0.0,19780.09,False
ORD00000393,20240103,2024-01-03,P0001,C00283,WH04,6,1798.19,0.0,10789.14,False
ORD00000394,20240103,2024-01-03,P0001,C00380,WH05,5,1798.19,0.05,8541.4,False
ORD00000395,20240103,2024-01-03,P0002,C00719,WH01,8,950.45,0.03,7375.49,False
ORD00000396,20240103,2024-01-03,P0002,C00329,WH02,14,950.45,0.03,12907.11,False
ORD00000397,20240103,2024-01-03,P0002,C00377,WH03,9,950.45,0.0,8554.05,False
ORD00000398,20240103,2024-01-03,P0002,C00727,WH04,10,950.45,0.0,9504.5,False
ORD00000399,20240103,2024-01-03,P0002,C00842,WH05,8,950.45,0.0,7603.6,False
ORD00000400,20240103,2024-01-03,P0003,C00631,WH01,9,1220.29,0.0,10982.61,False
ORD00000401,20240103,2024-01-03,P0003,C00775,WH02,11,1220.29,0.0,13423.19,False
ORD00000402,20240103,2024-01-03,P0003,C00097,WH03,11,1220.29,0.05,12752.03,False
ORD00000403,20240103,2024-01-03,P0003,C00064,WH04,7,1220.29,0.0,8542.03,False
ORD00000404,20240103,2024-01-03,P0003,C00274,WH05,15,1220.29,0.15,15558.7,False
ORD00000405,20240103,2024-01-03,P0004,C00975,WH01,10,2227.7,0.0,22277.0,False
ORD00000406,20240103,2024-01-03,P0004,C00563,WH02,11,2227.7,0.0,24504.7,False
ORD00000407,20240103,2024-01-03,P0004,C00217,WH03,17,2227.7,0.0,37870.9,False
ORD00000408,20240103,2024-01-03,P0004,C00213,WH04,16,2227.7,0.0,35643.2,False
ORD00000409,20240103,2024-01-03,P0004,C00523,WH05,5,2227.7,0.05,10581.58,False
ORD00000410,20240103,2024-01-03,P0005,C00831,WH01,11,1650.77,0.0,18158.47,False
ORD00000411,20240103,2024-01-03,P0005,C00391,WH02,6,1650.77,0.0,9904.62,False
ORD00000412,20240103,2024-01-03,P0005,C00240,WH03,9,1650.77,0.05,14114.08,False
ORD00000413,20240103,2024-01-03,P0005,C00332,WH04,3,1650.77,0.15,4209.46,False
ORD00000414,20240103,2024-01-03,P0005,C00496,WH05,4,1650.77,0.03,6404.99,False
ORD00000415,20240103,2024-01-03,P0006,C00280,WH01,3,3622.89,0.05,10325.24,False
ORD00000416,20240103,2024-01-03,P0006,C00877,WH02,2,3622.89,0.0,7245.78,False
ORD00000417,20240103,2024-01-03,P0006,C00115,WH03,2,3622.89,0.03,7028.41,False
ORD00000418,20240103,2024-01-03,P0006,C00474,WH04,1,3622.89,0.0,3622.89,False
ORD00000419,20240103,2024-01-03,P0006,C00533,WH05,2,3622.89,0.0,7245.78,False
ORD00000420,20240103,2024-01-03,P0007,C00696,WH01,5,2956.62,0.0,14783.1,False
ORD00000421,20240103,2024-01-03,P0007,C00182,WH02,11,2956.62,0.03,31547.14,False
ORD00000422,20240103,2024-01-03,P0007,C00944,WH03,15,2956.62,0.1,39914.37,False
ORD00000423,20240103,2024-01-03,P0007,C00638,WH04,9,2956.62,0.0,26609.58,False
ORD00000424,20240103,2024-01-03,P0007,C00912,WH05,15,2956.62,0.1,39914.37,False
ORD00000425,20240103,2024-01-03,P0008,C00281,WH01,4,968.68,0.0,3874.72,False
ORD00000426,20240103,2024-01-03,P0008,C00174,WH02,9,968.68,0.05,8282.21,False
ORD00000427,20240103,2024-01-03,P0008,C00481,WH03,10,968.68,0.1,8718.12,False
ORD00000428,20240103,2024-01-03,P0008,C00161,WH04,4,968.68,0.03,3758.48,False
ORD00000429,20240103,2024-01-03,P0008,C00781,WH05,8,968.68,0.0,7749.44,False
ORD00000430,20240103,2024-01-03,P0009,C00559,WH01,1,3207.48,0.05,3047.11,False
ORD00000431,20240103,2024-01-03,P0009,C00863,WH02,3,3207.48,0.0,9622.44,False
ORD00000432,20240103,2024-01-03,P0009,C00057,WH03,4,3207.48,0.0,12829.92,False
ORD00000433,20240103,2024-01-03,P0009,C00442,WH04,4,3207.48,0.05,12188.42,False
ORD00000434,20240103,2024-01-03,P0009,C00094,WH05,2,3207.48,0.1,5773.46,False
ORD00000435,20240103,2024-01-03,P0010,C00323,WH01,3,3567.8,0.0,10703.4,False
ORD00000436,20240103,2024-01-03,P0010,C00751,WH02,2,3567.8,0.05,6778.82,False
ORD00000437,20240103,2024-01-03,P0010,C00625,WH03,11,3567.8,0.0,39245.8,False
ORD00000438,20240103,2024-01-03,P0010,C00311,WH04,4,3567.8,0.0,14271.2,False
ORD00000439,20240103,2024-01-03,P0010,C00650,WH05,8,3567.8,0.03,27686.13,False
ORD00000440,20240103,2024-01-03,P0011,C00728,WH01,1,746.61,0.05,709.28,False
ORD00000441,20240103,2024-01-03,P0011,C00785,WH02,7,746.61,0.0,5226.27,False
ORD00000442,20240103,2024-01-03,P0011,C00187,WH03,4,746.61,0.0,2986.44,False
ORD00000443,20240103,2024-01-03,P0011,C00319,WH04,5,746.61,0.15,3173.09,False
ORD00000444,20240103,2024-01-03,P0011,C00274,WH05,4,746.61,0.1,2687.8,False
ORD00000445,20240103,2024-01-03,P0012,C00232,WH01,2,3089.32,0.0,6178.64,False
ORD00000446,20240103,2024-01-03,P0012,C00727,WH02,1,3089.32,0.03,2996.64,False
ORD00000447,20240103,2024-01-03,P0012,C00653,WH04,5,3089.32,0.0,15446.6,False
ORD00000448,20240103,2024-01-03,P0012,C00878,WH05,4,3089.32,0.05,11739.42,False
ORD00000449,20240103,2024-01-03,P0013,C00877,WH01,2,3614.28,0.1,6505.7,False
ORD00000450,20240103,2024-01-03,P0013,C00122,WH02,2,3614.28,0.0,7228.56,False
ORD00000451,20240103,2024-01-03,P0013,C00954,WH03,2,3614.28,0.0,7228.56,False
ORD00000452,20240103,2024-01-03,P0013,C00633,WH04,1,3614.28,0.0,3614.28,False
ORD00000453,20240103,2024-01-03,P0013,C00341,WH05,2,3614.28,0.0,7228.56,False
ORD00000454,20240103,2024-01-03,P0014,C00821,WH01,11,2634.32,0.0,28977.52,False
ORD00000455,20240103,2024-01-03,P0014,C00177,WH02,17,2634.32,0.0,44783.44,False
ORD00000456,20240103,2024-01-03,P0014,C00076,WH03,18,2634.32,0.0,47417.76,False
ORD00000457,20240103,2024-01-03,P0014,C00928,WH04,10,2634.32,0.0,26343.2,False
ORD00000458,20240103,2024-01-03,P0014,C00074,WH05,9,2634.32,0.05,22523.44,False
ORD00000459,20240103,2024-01-03,P0015,C00473,WH01,5,325.37,0.03,1578.04,False
ORD00000460,20240103,2024-01-03,P0015,C00252,WH02,11,325.37,0.05,3400.12,False
ORD00000461,20240103,2024-01-03,P0015,C00226,WH03,2,325.37,0.0,650.74,False
ORD00000462,20240103,2024-01-03,P0015,C00830,WH04,10,325.37,0.05,3091.02,False
ORD00000463,20240103,2024-01-03,P0015,C00646,WH05,3,325.37,0.0,976.11,False
ORD00000464,20240103,2024-01-03,P0016,C00452,WH01,17,1110.44,0.0,18877.48,False
ORD00000465,20240103,2024-01-03,P0016,C00877,WH02,15,1110.44,0.0,16656.6,False
ORD00000466,20240103,2024-01-03,P0016,C00035,WH03,17,1110.44,0.0,18877.48,False
ORD00000467,20240103,2024-01-03,P0016,C00695,WH04,10,1110.44,0.0,11104.4,False
ORD00000468,20240103,2024-01-03,P0016,C00708,WH05,10,1110.44,0.1,9993.96,False
ORD00000469,20240103,2024-01-03,P0017,C00826,WH01,17,1114.83,0.03,18383.55,False
ORD00000470,20240103,2024-01-03,P0017,C00107,WH02,22,1114.83,0.03,23790.47,False
ORD00000471,20240103,2024-01-03,P0017,C00487,WH03,20,1114.83,0.03,21627.7,False
ORD00000472,20240103,2024-01-03,P0017,C00204,WH04,11,1114.83,0.1,11036.82,False
ORD00000473,20240103,2024-01-03,P0017,C00373,WH05,16,1114.83,0.1,16053.55,False
ORD00000474,20240103,2024-01-03,P0018,C00943,WH01,5,1366.31,0.0,6831.55,False
ORD00000475,20240103,2024-01-03,P0018,C00057,WH02,2,1366.31,0.0,2732.62,False
ORD00000476,20240103,2024-01-03,P0018,C00419,WH03,7,1366.31,0.0,9564.17,False
ORD00000477,20240103,2024-01-03,P0018,C00647,WH04,4,1366.31,0.0,5465.24,False
ORD00000478,20240103,2024-01-03,P0018,C00251,WH05,3,1366.31,0.03,3975.96,False
ORD00000479,20240103,2024-01-03,P0019,C00674,WH01,10,2758.24,0.05,26203.28,False
ORD00000480,20240103,2024-01-03,P0019,C00566,WH02,15,2758.24,0.0,41373.6,False
ORD00000481,20240103,2024-01-03,P0019,C00405,WH03,6,2758.24,0.0,16549.44,False
ORD00000482,20240103,2024-01-03,P0019,C00477,WH04,6,2758.24,0.03,16052.96,False
ORD00000483,20240103,2024-01-03,P0019,C00561,WH05,13,2758.24,0.05,34064.26,False
ORD00000484,20240103,2024-01-03,P0020,C00611,WH01,9,3034.72,0.0,27312.48,False
ORD00000485,20240103,2024-01-03,P0020,C00625,WH02,11,3034.72,0.03,32380.46,False
ORD00000486,20240103,2024-01-03,P0020,C00233,WH03,11,3034.72,0.1,30043.73,False
ORD00000487,20240103,2024-01-03,P0020,C00448,WH04,6,3034.72,0.0,18208.32,False
ORD00000488,20240103,2024-01-03,P0020,C00540,WH05,12,3034.72,0.1,32774.98,False
ORD00000489,20240103,2024-01-03,P0021,C00556,WH01,10,840.91,0.05,7988.64,False
ORD00000490,20240103,2024-01-03,P0021,C00805,WH02,6,840.91,0.15,4288.64,False
ORD00000491,20240103,2024-01-03,P0021,C00737,WH03,14,840.91,0.0,11772.74,False
ORD00000492,20240103,2024-01-03,P0021,C00912,WH04,9,840.91,0.0,7568.19,False
ORD00000493,20240103,2024-01-03,P0021,C00550,WH05,11,840.91,0.03,8972.51,False
ORD00000494,20240103,2024-01-03,P0022,C00128,WH01,2,611.26,0.03,1185.84,False
ORD00000495,20240103,2024-01-03,P0022,C00765,WH02,5,611.26,0.0,3056.3,False
ORD00000496,20240103,2024-01-03,P0022,C00449,WH03,3,611.26,0.1,1650.4,False
ORD00000497,20240103,2024-01-03,P0022,C00277,WH04,2,611.26,0.1,1100.27,False
ORD00000498,20240103,2024-01-03,P0022,C00536,WH05,3,611.26,0.0,1833.78,False
ORD00000499,20240103,2024-01-03,P0023,C00309,WH01,4,897.51,0.0,3590.04,False
ORD00000500,20240103,2024-01-03,P0023,C00908,WH02,10,897.51,0.0,8975.1,False
ORD00000501,20240103,2024-01-03,P0023,C00429,WH03,8,897.51,0.05,6821.08,False
ORD00000502,20240103,2024-01-03,P0023,C00498,WH04,3,897.51,0.1,2423.28,False
ORD00000503,20240103,2024-01-03,P0023,C00686,WH05,3,897.51,0.0,2692.53,False
ORD00000504,20240103,2024-01-03,P0024,C00004,WH02,4,889.43,0.0,3557.72,False
ORD00000505,20240103,2024-01-03,P0024,C00649,WH03,4,889.43,0.0,3557.72,False
ORD00000506,20240103,2024-01-03,P0024,C00081,WH04,4,889.43,0.0,3557.72,False
ORD00000507,20240103,2024-01-03,P0025,C00728,WH01,16,1786.4,0.0,28582.4,False
ORD00000508,20240103,2024-01-03,P0025,C00262,WH02,7,1786.4,0.0,12504.8,False
ORD00000509,20240103,2024-01-03,P0025,C00659,WH03,14,1786.4,0.03,24259.31,False
ORD00000510,20240103,2024-01-03,P0025,C00753,WH04,13,1786.4,0.03,22526.5,False
ORD00000511,20240103,2024-01-03,P0025,C00794,WH05,10,1786.4,0.0,17864.0,False
ORD00000512,20240103,2024-01-03,P0026,C00828,WH01,15,2864.88,0.03,41684.0,False
ORD00000513,20240103,2024-01-03,P0026,C00409,WH02,16,2864.88,0.0,45838.08,False
ORD00000514,20240103,2024-01-03,P0026,C00736,WH03,21,2864.88,0.15,51138.11,False
ORD00000515,20240103,2024-01-03,P0026,C00249,WH04,13,2864.88,0.03,36126.14,False
ORD00000516,20240103,2024-01-03,P0026,C00040,WH05,16,2864.88,0.1,41254.27,False
ORD00000517,20240103,2024-01-03,P0027,C00053,WH01,9,769.37,0.1,6231.9,False
ORD00000518,20240103,2024-01-03,P0027,C00405,WH02,10,769.37,0.05,7309.02,False
ORD00000519,20240103,2024-01-03,P0027,C00212,WH03,13,769.37,0.1,9001.63,False
ORD00000520,20240103,2024-01-03,P0027,C00873,WH04,8,769.37,0.1,5539.46,False
ORD00000521,20240103,2024-01-03,P0027,C00572,WH05,14,769.37,0.15,9155.5,False
ORD00000522,20240103,2024-01-03,P0028,C00072,WH01,11,4304.95,0.1,42619.0,False
ORD00000523,20240103,2024-01-03,P0028,C00082,WH02,9,4304.95,0.0,38744.55,False
ORD00000524,20240103,2024-01-03,P0028,C00332,WH03,11,4304.95,0.0,47354.45,False
ORD00000525,20240103,2024-01-03,P0028,C00325,WH04,8,4304.95,0.0,34439.6,False
ORD00000526,20240103,2024-01-03,P0028,C00143,WH05,11,4304.95,0.0,47354.45,False
ORD00000527,20240103,2024-01-03,P0029,C00940,WH01,10,4643.0,0.1,41787.0,False
ORD00000528,20240103,2024-01-03,P0029,C00558,WH02,22,4643.0,0.0,102146.0,True
ORD00000529,20240103,2024-01-03,P0029,C00307,WH03,30,4643.0,0.0,139290.0,True
ORD00000530,20240103,2024-01-03,P0029,C00764,WH04,13,4643.0,0.0,60359.0,False
ORD00000531,20240103,2024-01-03,P0029,C00481,WH05,9,4643.0,0.15,35518.95,False
ORD00000532,20240103,2024-01-03,P0030,C00904,WH01,4,3286.04,0.05,12486.95,False
ORD00000533,20240103,2024-01-03,P0030,C00901,WH02,16,3286.04,0.05,49947.81,False
ORD00000534,20240103,2024-01-03,P0030,C00634,WH03,15,3286.04,0.15,41897.01,False
ORD00000535,20240103,2024-01-03,P0030,C00191,WH04,10,3286.04,0.0,32860.4,False
ORD00000536,20240103,2024-01-03,P0030,C00804,WH05,10,3286.04,0.0,32860.4,False
ORD00000537,20240103,2024-01-03,P0031,C00921,WH01,3,660.48,0.03,1922.0,False
ORD00000538,20240103,2024-01-03,P0031,C00430,WH02,3,660.48,0.1,1783.3,False
ORD00000539,20240103,2024-01-03,P0031,C01000,WH03,3,660.48,0.03,1922.0,False
ORD00000540,20240103,2024-01-03,P0031,C00946,WH04,2,660.48,0.0,1320.96,False
ORD00000541,20240103,2024-01-03,P0031,C00704,WH05,4,660.48,0.1,2377.73,False
ORD00000542,20240103,2024-01-03,P0032,C00123,WH01,10,2060.12,0.05,19571.14,False
ORD00000543,20240103,2024-01-03,P0032,C00724,WH02,14,2060.12,0.0,28841.68,False
ORD00000544,20240103,2024-01-03,P0032,C00533,WH03,16,2060.12,0.0,32961.92,False
ORD00000545,20240103,2024-01-03,P0032,C00676,WH04,11,2060.12,0.03,21981.48,False
ORD00000546,20240103,2024-01-03,P0032,C00983,WH05,13,2060.12,0.05,25442.48,False
ORD00000547,20240103,2024-01-03,P0033,C00495,WH01,2,2555.35,0.03,4957.38,False
ORD00000548,20240103,2024-01-03,P0033,C00162,WH02,9,2555.35,0.1,20698.34,False
ORD00000549,20240103,2024-01-03,P0033,C00978,WH03,7,2555.35,0.1,16098.71,False
ORD00000550,20240103,2024-01-03,P0033,C00464,WH04,7,2555.35,0.05,16993.08,False
ORD00000551,20240103,2024-01-03,P0033,C00299,WH05,9,2555.35,0.05,21848.24,False
ORD00000552,20240103,2024-01-03,P0034,C00138,WH01,4,4112.91,0.0,16451.64,False
ORD00000553,20240103,2024-01-03,P0034,C00053,WH02,1,4112.91,0.03,3989.52,False
ORD00000554,20240103,2024-01-03,P0034,C00214,WH04,5,4112.91,0.0,20564.55,False
ORD00000555,20240103,2024-01-03,P0034,C00576,WH05,1,4112.91,0.0,4112.91,False
ORD00000556,20240103,2024-01-03,P0035,C00821,WH01,4,2125.57,0.0,8502.28,False
ORD00000557,20240103,2024-01-03,P0035,C00136,WH02,6,2125.57,0.15,10840.41,False
ORD00000558,20240103,2024-01-03,P0035,C00833,WH03,16,2125.57,0.0,34009.12,False
ORD00000559,20240103,2024-01-03,P0035,C00113,WH04,3,2125.57,0.03,6185.41,False
ORD00000560,20240103,2024-01-03,P0035,C00099,WH05,7,2125.57,0.1,13391.09,False
ORD00000561,20240103,2024-01-03,P0036,C00950,WH01,12,2814.51,0.1,30396.71,False
ORD00000562,20240103,2024-01-03,P0036,C00671,WH02,15,2814.51,0.1,37995.88,False
ORD00000563,20240103,2024-01-03,P0036,C00442,WH03,14,2814.51,0.03,38221.05,False
ORD00000564,20240103,2024-01-03,P0036,C00439,WH04,12,2814.51,0.05,32085.41,False
ORD00000565,20240103,2024-01-03,P0036,C00994,WH05,18,2814.51,0.0,50661.18,False
ORD00000566,20240103,2024-01-03,P0037,C00837,WH01,1,1836.09,0.1,1652.48,False
ORD00000567,20240103,2024-01-03,P0037,C00955,WH02,7,1836.09,0.0,12852.63,False
ORD00000568,20240103,2024-01-03,P0037,C00130,WH03,5,1836.09,0.0,9180.45,False
ORD00000569,20240103,2024-01-03,P0037,C00833,WH04,2,1836.09,0.0,3672.18,False
ORD00000570,20240103,2024-01-03,P0037,C00081,WH05,5,1836.09,0.0,9180.45,False
ORD00000571,20240103,2024-01-03,P0038,C00217,WH01,4,2272.63,0.05,8635.99,False
