PO_ID,Supplier_ID,Product_ID,Warehouse_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Qty,Received_Qty,Unit_Cost,PO_Value
PO0000268,S002,P0037,WH01,2024-01-11,2024-01-17,2024-01-20,83,79,1633.1,135547.11
PO0000269,S002,P0037,WH02,2024-01-11,2024-01-18,2024-01-18,107,104,1471.68,157469.35
PO0000270,S008,P0038,WH04,2024-01-11,2024-01-15,2024-01-16,104,99,1899.51,197549.4
PO0000271,S008,P0038,WH05,2024-01-11,2024-01-16,2024-01-19,153,145,1815.66,277796.51
PO0000272,S012,P0040,WH01,2024-01-11,2024-01-23,2024-01-23,53,52,693.74,36768.12
PO0000273,S009,P0001,WH01,2024-01-12,2024-01-19,2024-01-20,105,93,1457.01,152986.32
PO0000274,S009,P0001,WH04,2024-01-12,2024-01-21,2024-01-21,136,130,1447.67,196882.79
PO0000275,S009,P0002,WH05,2024-01-12,2024-01-19,2024-01-20,168,156,811.71,136367.13
PO0000276,S006,P0003,WH04,2024-01-12,2024-01-17,2024-01-17,179,175,920.54,164776.71
PO0000277,S008,P0004,WH04,2024-01-12,2024-01-15,2024-01-15,267,258,1554.59,415075.36
PO0000278,S008,P0004,WH05,2024-01-12,2024-01-17,2024-01-20,195,187,1647.8,321321.84
PO0000279,S009,P0005,WH03,2024-01-12,2024-01-25,2024-01-25,127,120,1212.81,154026.96
PO0000280,S004,P0007,WH04,2024-01-12,2024-01-18,2024-01-19,129,123,2546.24,328464.95
PO0000281,S004,P0007,WH05,2024-01-12,2024-01-17,2024-01-17,186,179,2543.6,473109.63
PO0000282,S010,P0008,WH01,2024-01-12,2024-01-24,2024-01-27,81,81,792.97,64230.87
PO0000283,S010,P0008,WH04,2024-01-12,2024-01-22,2024-01-23,100,98,797.83,79783.17
PO0000284,S010,P0009,WH05,2024-01-12,2024-01-21,2024-01-21,72,71,2417.55,174063.85
PO0000285,S007,P0010,WH02,2024-01-12,2024-01-14,2024-01-14,88,84,2657.54,233863.25
PO0000286,S007,P0010,WH04,2024-01-12,2024-01-16,2024-01-16,54,52,2872.66,155123.83
PO0000287,S007,P0011,WH01,2024-01-12,2024-01-18,2024-01-18,64,59,632.74,40495.14
PO0000288,S010,P0014,WH02,2024-01-12,2024-01-20,2024-01-20,199,196,2117.76,421433.97
PO0000289,S010,P0014,WH03,2024-01-12,2024-01-23,2024-01-24,312,307,1924.49,600440.07
PO0000290,S004,P0015,WH02,2024-01-12,2024-01-19,2024-01-22,168,162,258.95,43504.12
PO0000291,S004,P0015,WH04,2024-01-12,2024-01-20,2024-01-25,107,100,252.82,27052.11
PO0000292,S012,P0016,WH01,2024-01-12,2024-01-21,2024-01-21,231,225,837.18,193389.72
PO0000293,S012,P0016,WH04,2024-01-12,2024-01-22,2024-01-22,176,170,884.67,155701.69
PO0000294,S012,P0016,WH05,2024-01-12,2024-01-24,2024-01-25,300,291,869.34,260802.48
PO0000295,S006,P0018,WH05,2024-01-12,2024-01-21,2024-01-22,52,52,1059.39,55088.49
PO0000296,S008,P0019,WH03,2024-01-12,2024-01-16,2024-01-18,254,239,2084.54,529474.01
PO0000297,S006,P0020,WH03,2024-01-12,2024-01-20,2024-01-23,175,172,2252.04,394107.42
PO0000298,S010,P0021,WH01,2024-01-12,2024-01-19,2024-01-19,142,140,703.47,99892.8
PO0000299,S010,P0021,WH03,2024-01-12,2024-01-20,2024-01-20,205,204,667.74,136886.86
PO0000300,S006,P0023,WH01,2024-01-12,2024-01-19,2024-01-20,74,74,719.99,53279.28
PO0000301,S006,P0023,WH04,2024-01-12,2024-01-19,2024-01-19,80,78,692.28,55382.29
PO0000302,S012,P0026,WH02,2024-01-12,2024-01-24,2024-01-24,238,236,2234.7,531857.68
PO0000303,S002,P0027,WH02,2024-01-12,2024-01-18,2024-01-21,243,233,577.47,140324.27
PO0000304,S006,P0028,WH01,2024-01-12,2024-01-19,2024-01-19,219,213,3059.21,669968.08
PO0000305,S004,P0029,WH05,2024-01-12,2024-01-18,2024-01-21,267,248,3306.89,882939.58
PO0000306,S009,P0030,WH02,2024-01-12,2024-01-20,2024-01-20,207,198,2444.95,506104.93
PO0000307,S009,P0030,WH04,2024-01-12,2024-01-22,2024-01-22,200,190,2684.32,536864.96
PO0000308,S009,P0030,WH05,2024-01-12,2024-01-19,2024-01-19,197,182,2683.78,528705.51
PO0000309,S009,P0032,WH02,2024-01-12,2024-01-22,2024-01-22,360,335,1597.15,574974.66
PO0000310,S009,P0032,WH03,2024-01-12,2024-01-21,2024-01-21,388,356,1589.25,616627.23
PO0000311,S009,P0032,WH04,2024-01-12,2024-01-20,2024-01-20,256,244,1695.68,434094.41
PO0000312,S006,P0034,WH05,2024-01-12,2024-01-15,2024-01-17,50,49,2943.29,147164.72
PO0000313,S009,P0035,WH04,2024-01-12,2024-01-21,2024-01-22,115,104,1549.27,178166.35
PO0000314,S002,P0037,WH02,2024-01-12,2024-01-19,2024-01-22,122,111,1576.08,192281.16
PO0000315,S002,P0037,WH03,2024-01-12,2024-01-18,2024-01-21,133,122,1511.32,201005.14
PO0000316,S002,P0037,WH05,2024-01-12,2024-01-18,2024-01-21,70,69,1573.33,110133.21
PO0000317,S008,P0038,WH04,2024-01-12,2024-01-15,2024-01-18,116,109,1814.49,210481.02
PO0000318,S008,P0038,WH05,2024-01-12,2024-01-15,2024-01-15,144,131,1744.75,251243.46
PO0000319,S002,P0039,WH01,2024-01-12,2024-01-18,2024-01-19,83,79,493.64,40971.79
PO0000320,S012,P0040,WH01,2024-01-12,2024-01-23,2024-01-24,50,50,724.65,36232.29
PO0000321,S012,P0040,WH02,2024-01-12,2024-01-24,2024-01-25,50,48,753.73,37686.54
PO0000322,S009,P0001,WH03,2024-01-13,2024-01-21,2024-01-21,260,239,1427.89,371251.13
PO0000323,S009,P0002,WH02,2024-01-13,2024-01-19,2024-01-19,200,189,757.48,151495.9
PO0000324,S006,P0003,WH02,2024-01-13,2024-01-19,2024-01-20,173,170,879.11,152085.7
PO0000325,S006,P0003,WH03,2024-01-13,2024-01-19,2024-01-20,219,215,913.52,200060.72
PO0000326,S006,P0003,WH04,2024-01-13,2024-01-19,2024-01-19,134,132,897.79,120303.53
PO0000327,S006,P0003,WH05,2024-01-13,2024-01-20,2024-01-20,228,227,916.19,208890.54
PO0000328,S009,P0005,WH02,2024-01-13,2024-01-21,2024-01-24,67,65,1151.54,77153.08
PO0000329,S004,P0007,WH02,2024-01-13,2024-01-20,2024-01-21,240,229,2410.58,578538.19
PO0000330,S004,P0007,WH04,2024-01-13,2024-01-19,2024-01-19,183,176,2459.79,450141.37
PO0000331,S004,P0007,WH05,2024-01-13,2024-01-20,2024-01-22,181,168,2471.96,447424.67
PO0000332,S010,P0008,WH02,2024-01-13,2024-01-20,2024-01-20,157,155,773.35,121416.56
PO0000333,S010,P0008,WH05,2024-01-13,2024-01-23,2024-01-23,142,141,861.85,122382.46
PO0000334,S010,P0009,WH03,2024-01-13,2024-01-24,2024-01-24,105,105,2318.34,243425.86
PO0000335,S007,P0010,WH01,2024-01-13,2024-01-20,2024-01-23,87,84,2702.28,235097.96
PO0000336,S007,P0010,WH03,2024-01-13,2024-01-16,2024-01-19,124,118,2855.37,354066.09
PO0000337,S007,P0010,WH05,2024-01-13,2024-01-17,2024-01-17,73,68,2670.13,194919.53
PO0000338,S010,P0014,WH02,2024-01-13,2024-01-24,2024-01-25,346,340,2101.83,727234.55
PO0000339,S010,P0014,WH03,2024-01-13,2024-01-21,2024-01-23,266,263,2067.72,550012.44
PO0000340,S004,P0015,WH01,2024-01-13,2024-01-20,2024-01-23,109,105,260.87,28434.89
PO0000341,S004,P0015,WH03,2024-01-13,2024-01-21,2024-01-21,112,108,265.56,29742.35
PO0000342,S012,P0016,WH02,2024-01-13,2024-01-24,2024-01-24,358,351,901.45,322720.12
PO0000343,S012,P0016,WH05,2024-01-13,2024-01-23,2024-01-23,333,321,877.04,292053.56
PO0000344,S011,P0017,WH03,2024-01-13,2024-01-15,2024-01-15,276,258,959.0,264683.56
PO0000345,S011,P0017,WH04,2024-01-13,2024-01-15,2024-01-15,169,161,933.91,157830.77
PO0000346,S006,P0020,WH04,2024-01-13,2024-01-18,2024-01-19,193,189,2269.09,437934.36
PO0000347,S009,P0022,WH03,2024-01-13,2024-01-21,2024-01-21,85,78,449.13,38176.3
PO0000348,S009,P0022,WH05,2024-01-13,2024-01-23,2024-01-23,68,62,435.93,29643.07
PO0000349,S006,P0025,WH01,2024-01-13,2024-01-20,2024-01-21,163,158,1441.44,234954.74
PO0000350,S012,P0026,WH03,2024-01-13,2024-01-22,2024-01-22,412,396,2386.97,983431.78
PO0000351,S002,P0027,WH04,2024-01-13,2024-01-17,2024-01-17,134,128,534.04,71561.08
PO0000352,S006,P0028,WH03,2024-01-13,2024-01-19,2024-01-20,313,310,3335.36,1043966.88
PO0000353,S004,P0029,WH02,2024-01-13,2024-01-20,2024-01-23,245,239,3318.15,812947.1
PO0000354,S004,P0029,WH03,2024-01-13,2024-01-17,2024-01-22,251,238,3321.61,833723.31
PO0000355,S004,P0029,WH04,2024-01-13,2024-01-21,2024-01-24,291,283,3577.7,1041109.66
PO0000356,S004,P0033,WH01,2024-01-13,2024-01-18,2024-01-18,74,70,2159.01,159766.57
PO0000357,S009,P0035,WH02,2024-01-13,2024-01-21,2024-01-21,223,206,1539.3,343264.73
PO0000358,S008,P0036,WH05,2024-01-13,2024-01-19,2024-01-19,193,177,2126.43,410401.14
PO0000359,S002,P0037,WH02,2024-01-13,2024-01-20,2024-01-20,130,123,1626.8,211484.38
PO0000360,S002,P0037,WH03,2024-01-13,2024-01-18,2024-01-18,145,137,1615.09,234188.29
PO0000361,S002,P0037,WH04,2024-01-13,2024-01-21,2024-01-24,106,100,1527.91,161958.83
PO0000362,S008,P0038,WH04,2024-01-13,2024-01-17,2024-01-17,90,82,1821.5,163934.75
PO0000363,S002,P0039,WH04,2024-01-13,2024-01-21,2024-01-21,56,54,508.51,28476.56
PO0000364,S012,P0040,WH04,2024-01-13,2024-01-22,2024-01-25,50,49,703.74,35186.79
PO0000365,S009,P0001,WH03,2024-01-14,2024-01-21,2024-01-21,264,246,1370.03,361688.78
PO0000366,S009,P0002,WH05,2024-01-14,2024-01-24,2024-01-24,180,174,772.05,138968.82
PO0000367,S010,P0008,WH01,2024-01-14,2024-01-25,2024-01-25,119,116,774.68,92186.37
PO0000368,S010,P0008,WH02,2024-01-14,2024-01-24,2024-01-26,154,152,852.97,131357.43
PO0000369,S010,P0009,WH03,2024-01-14,2024-01-21,2024-01-21,98,98,2447.9,239893.75
PO0000370,S010,P0014,WH02,2024-01-14,2024-01-23,2024-01-25,268,262,2092.25,560722.21
PO0000371,S010,P0014,WH03,2024-01-14,2024-01-21,2024-01-21,341,340,2124.6,724490.03
PO0000372,S004,P0015,WH03,2024-01-14,2024-01-22,2024-01-23,159,150,259.3,41229.25
PO0000373,S006,P0018,WH03,2024-01-14,2024-01-20,2024-01-20,104,102,1028.62,106976.52
PO0000374,S006,P0018,WH05,2024-01-14,2024-01-20,2024-01-20,62,60,1089.48,67547.8
PO0000375,S006,P0020,WH04,2024-01-14,2024-01-21,2024-01-26,203,202,2235.15,453735.22
PO0000376,S010,P0021,WH02,2024-01-14,2024-01-23,2024-01-23,255,252,718.38,183186.56
PO0000377,S010,P0021,WH03,2024-01-14,2024-01-23,2024-01-28,276,271,709.23,195746.16
PO0000378,S009,P0022,WH02,2024-01-14,2024-01-23,2024-01-23,65,63,470.66,30592.64
PO0000379,S009,P0022,WH03,2024-01-14,2024-01-23,2024-01-23,64,60,455.88,29176.47
PO0000380,S006,P0023,WH01,2024-01-14,2024-01-18,2024-01-18,71,70,714.33,50717.12
PO0000381,S006,P0023,WH03,2024-01-14,2024-01-21,2024-01-23,79,79,688.05,54355.67
PO0000382,S006,P0024,WH03,2024-01-14,2024-01-20,2024-01-21,50,50,658.76,32938.1
PO0000383,S006,P0024,WH05,2024-01-14,2024-01-17,2024-01-22,55,53,639.34,35163.97
PO0000384,S006,P0025,WH01,2024-01-14,2024-01-21,2024-01-21,149,147,1503.66,224045.85
PO0000385,S012,P0026,WH02,2024-01-14,2024-01-25,2024-01-26,222,214,2257.44,501150.72
PO0000386,S002,P0027,WH02,2024-01-14,2024-01-23,2024-01-23,279,262,527.64,147210.76
PO0000387,S009,P0032,WH01,2024-01-14,2024-01-22,2024-01-27,248,239,1659.31,411509.97
PO0000388,S004,P0033,WH01,2024-01-14,2024-01-22,2024-01-22,126,121,2215.42,279143.01
PO0000389,S004,P0033,WH04,2024-01-14,2024-01-22,2024-01-22,137,130,2051.08,280997.73
PO0000390,S006,P0034,WH03,2024-01-14,2024-01-21,2024-01-24,52,51,2949.69,153383.81
PO0000391,S009,P0035,WH04,2024-01-14,2024-01-25,2024-01-25,126,117,1508.45,190064.66
PO0000392,S008,P0038,WH05,2024-01-14,2024-01-18,2024-01-19,98,92,1729.52,169492.94
PO0000393,S002,P0039,WH01,2024-01-14,2024-01-18,2024-01-18,56,53,471.73,26416.73
PO0000394,S012,P0040,WH01,2024-01-14,2024-01-24,2024-01-24,50,50,751.07,37553.4
PO0000395,S009,P0001,WH03,2024-01-15,2024-01-23,2024-01-23,267,250,1307.83,349191.07
PO0000396,S009,P0001,WH05,2024-01-15,2024-01-22,2024-01-25,214,200,1374.96,294241.53
PO0000397,S009,P0002,WH02,2024-01-15,2024-01-24,2024-01-24,280,266,791.29,221561.02
PO0000398,S009,P0002,WH03,2024-01-15,2024-01-22,2024-01-25,339,319,789.79,267737.53
PO0000399,S006,P0003,WH04,2024-01-15,2024-01-21,2024-01-23,193,184,874.4,168760.01
PO0000400,S004,P0007,WH02,2024-01-15,2024-01-22,2024-01-22,154,147,2406.95,370670.01
PO0000401,S010,P0009,WH02,2024-01-15,2024-01-24,2024-01-27,70,66,2437.27,170609.02
PO0000402,S010,P0014,WH05,2024-01-15,2024-01-25,2024-01-25,186,183,2027.88,377186.58
PO0000403,S004,P0015,WH03,2024-01-15,2024-01-22,2024-01-22,104,97,252.51,26261.3
PO0000404,S008,P0019,WH04,2024-01-15,2024-01-17,2024-01-17,160,144,1905.39,304861.94
PO0000405,S010,P0021,WH01,2024-01-15,2024-01-22,2024-01-22,218,215,708.36,154421.72
PO0000406,S010,P0021,WH03,2024-01-15,2024-01-22,2024-01-24,166,164,685.21,113745.18
PO0000407,S010,P0021,WH05,2024-01-15,2024-01-24,2024-01-24,179,179,733.99,131383.73
PO0000408,S006,P0025,WH04,2024-01-15,2024-01-21,2024-01-21,142,140,1345.33,191036.38
PO0000409,S012,P0026,WH03,2024-01-15,2024-01-25,2024-01-27,412,390,2129.11,877193.65
PO0000410,S012,P0026,WH05,2024-01-15,2024-01-26,2024-01-26,206,202,2372.47,488727.97
PO0000411,S002,P0027,WH01,2024-01-15,2024-01-21,2024-01-22,145,137,549.62,79694.5
PO0000412,S002,P0027,WH05,2024-01-15,2024-01-23,2024-01-25,155,147,552.26,85600.67
PO0000413,S006,P0028,WH02,2024-01-15,2024-01-21,2024-01-23,228,227,3096.42,705982.93
PO0000414,S006,P0028,WH04,2024-01-15,2024-01-20,2024-01-23,209,204,3259.77,681291.33
PO0000415,S004,P0029,WH05,2024-01-15,2024-01-20,2024-01-20,234,222,3597.65,841849.38
PO0000416,S009,P0032,WH01,2024-01-15,2024-01-26,2024-01-26,188,177,1749.63,328930.79
PO0000417,S004,P0033,WH02,2024-01-15,2024-01-21,2024-01-21,177,168,2043.54,361706.53
PO0000418,S006,P0034,WH05,2024-01-15,2024-01-22,2024-01-22,50,50,2954.71,147735.36
PO0000419,S009,P0035,WH04,2024-01-15,2024-01-21,2024-01-24,124,116,1612.33,199928.4
PO0000420,S002,P0037,WH04,2024-01-15,2024-01-23,2024-01-26,93,92,1514.56,140854.13
PO0000421,S008,P0038,WH01,2024-01-15,2024-01-20,2024-01-20,113,107,1911.52,216001.74
PO0000422,S008,P0038,WH02,2024-01-15,2024-01-17,2024-01-17,200,187,1843.76,368751.71
PO0000423,S012,P0040,WH03,2024-01-15,2024-01-22,2024-01-22,56,55,757.72,42432.06
PO0000424,S009,P0001,WH03,2024-01-16,2024-01-23,2024-01-23,262,244,1429.84,374619.1
PO0000425,S009,P0002,WH01,2024-01-16,2024-01-23,2024-01-26,192,184,806.95,154934.31
PO0000426,S004,P0007,WH04,2024-01-16,2024-01-22,2024-01-22,162,153,2359.31,382207.8
PO0000427,S010,P0009,WH03,2024-01-16,2024-01-24,2024-01-24,85,84,2510.27,213373.08
PO0000428,S010,P0014,WH01,2024-01-16,2024-01-25,2024-01-25,247,244,2003.5,494863.4
PO0000429,S008,P0019,WH03,2024-01-16,2024-01-22,2024-01-22,174,159,1966.49,342169.79
PO0000430,S010,P0021,WH05,2024-01-16,2024-01-22,2024-01-23,216,211,712.83,153970.51
PO0000431,S006,P0023,WH05,2024-01-16,2024-01-22,2024-01-22,87,84,666.31,57968.95
PO0000432,S006,P0025,WH01,2024-01-16,2024-01-23,2024-01-26,130,128,1368.44,177896.89
PO0000433,S012,P0026,WH03,2024-01-16,2024-01-26,2024-01-26,234,227,2385.33,558167.31
PO0000434,S012,P0026,WH05,2024-01-16,2024-01-27,2024-01-27,218,211,2267.42,494297.07
PO0000435,S006,P0028,WH02,2024-01-16,2024-01-25,2024-01-26,216,211,3378.33,729720.24
PO0000436,S009,P0030,WH03,2024-01-16,2024-01-25,2024-01-28,263,250,2530.09,665413.21
PO0000437,S009,P0032,WH03,2024-01-16,2024-01-25,2024-01-25,328,310,1691.54,554823.62
PO0000438,S009,P0032,WH05,2024-01-16,2024-01-24,2024-01-24,177,169,1697.76,300504.11
PO0000439,S006,P0034,WH03,2024-01-16,2024-01-23,2024-01-23,50,50,3148.25,157412.32
PO0000440,S006,P0034,WH05,2024-01-16,2024-01-23,2024-01-23,50,48,3134.53,156726.45
PO0000441,S008,P0038,WH02,2024-01-16,2024-01-21,2024-01-23,217,201,1784.91,387325.23
PO0000442,S012,P0040,WH03,2024-01-16,2024-01-25,2024-01-25,50,50,679.31,33965.45
PO0000443,S009,P0005,WH03,2024-01-17,2024-01-25,2024-01-25,78,71,1205.54,94032.44
PO0000444,S010,P0009,WH02,2024-01-17,2024-01-27,2024-01-29,78,78,2235.21,174346.27
PO0000445,S012,P0016,WH02,2024-01-17,2024-01-28,2024-02-02,222,220,830.9,184460.44
PO0000446,S012,P0016,WH03,2024-01-17,2024-01-27,2024-01-27,247,242,880.71,217534.25
PO0000447,S012,P0016,WH05,2024-01-17,2024-01-27,2024-01-27,313,302,886.47,277466.39
PO0000448,S008,P0019,WH03,2024-01-17,2024-01-21,2024-01-21,297,279,2118.9,629312.59
PO0000449,S010,P0021,WH04,2024-01-17,2024-01-25,2024-01-25,170,165,713.61,121313.29
PO0000450,S009,P0022,WH02,2024-01-17,2024-01-27,2024-01-27,85,78,428.06,36384.8
PO0000451,S009,P0022,WH04,2024-01-17,2024-01-27,2024-01-30,50,49,437.27,21863.31
PO0000452,S006,P0023,WH05,2024-01-17,2024-01-24,2024-01-24,79,78,697.0,55063.05
PO0000453,S012,P0026,WH05,2024-01-17,2024-01-29,2024-02-03,235,231,2345.33,551152.96
PO0000454,S006,P0028,WH01,2024-01-17,2024-01-27,2024-01-28,220,219,3200.09,704020.64
PO0000455,S009,P0030,WH03,2024-01-17,2024-01-27,2024-01-27,188,174,2529.6,475564.11
PO0000456,S009,P0030,WH04,2024-01-17,2024-01-27,2024-01-28,213,205,2647.98,564018.89
PO0000457,S004,P0031,WH03,2024-01-17,2024-01-25,2024-01-25,50,45,469.57,23478.5
PO0000458,S004,P0033,WH04,2024-01-17,2024-01-24,2024-01-26,132,123,2019.03,266511.58
PO0000459,S009,P0035,WH01,2024-01-17,2024-01-22,2024-01-25,163,154,1645.86,268274.59
PO0000460,S009,P0035,WH04,2024-01-17,2024-01-27,2024-01-29,114,106,1679.19,191427.76
PO0000461,S008,P0036,WH04,2024-01-17,2024-01-20,2024-01-20,170,163,2032.35,345499.92
PO0000462,S002,P0039,WH01,2024-01-17,2024-01-22,2024-01-22,79,76,518.33,40947.98
PO0000463,S012,P0040,WH02,2024-01-17,2024-01-28,2024-01-28,66,66,713.16,47068.35
PO0000464,S012,P0040,WH03,2024-01-17,2024-01-28,2024-01-28,52,51,742.3,38599.58
PO0000465,S006,P0003,WH02,2024-01-18,2024-01-26,2024-01-26,243,243,909.88,221099.67
PO0000466,S006,P0003,WH05,2024-01-18,2024-01-25,2024-01-25,154,151,932.0,143528.19
PO0000467,S010,P0014,WH03,2024-01-18,2024-01-27,2024-01-29,390,387,1903.86,742505.69
PO0000468,S012,P0016,WH05,2024-01-18,2024-01-27,2024-01-28,238,230,876.27,208551.92
PO0000469,S006,P0018,WH02,2024-01-18,2024-01-26,2024-01-28,90,88,1153.86,103847.12
PO0000470,S009,P0022,WH02,2024-01-18,2024-01-26,2024-01-28,59,55,478.29,28219.19
PO0000471,S006,P0023,WH03,2024-01-18,2024-01-22,2024-01-22,79,78,724.82,57260.69
PO0000472,S002,P0027,WH05,2024-01-18,2024-01-25,2024-01-25,188,174,535.96,100759.98
PO0000473,S009,P0030,WH03,2024-01-18,2024-01-25,2024-01-25,279,267,2652.87,740151.44
PO0000474,S009,P0032,WH04,2024-01-18,2024-01-29,2024-02-01,156,149,1612.73,251585.21
PO0000475,S004,P0033,WH04,2024-01-18,2024-01-28,2024-01-28,102,98,2065.36,210666.67
PO0000476,S009,P0035,WH01,2024-01-18,2024-01-27,2024-01-29,142,135,1520.54,215917.12
PO0000477,S008,P0036,WH04,2024-01-18,2024-01-21,2024-01-21,261,237,1987.89,518838.21
PO0000478,S009,P0001,WH05,2024-01-19,2024-01-29,2024-02-03,139,129,1353.49,188134.79
PO0000479,S008,P0004,WH05,2024-01-19,2024-01-23,2024-01-23,287,268,1535.62,440721.81
PO0000480,S010,P0014,WH03,2024-01-19,2024-01-28,2024-01-28,313,311,2115.07,662017.67
PO0000481,S004,P0015,WH05,2024-01-19,2024-01-26,2024-01-26,120,118,245.03,29404.07
PO0000482,S006,P0020,WH03,2024-01-19,2024-01-29,2024-01-31,226,225,2348.7,530805.8
PO0000483,S009,P0022,WH02,2024-01-19,2024-01-26,2024-01-27,74,70,447.52,33116.17
PO0000484,S004,P0031,WH03,2024-01-19,2024-01-23,2024-01-25,65,62,485.86,31580.72
PO0000485,S009,P0032,WH04,2024-01-19,2024-01-26,2024-01-26,212,203,1638.23,347303.83
PO0000486,S004,P0033,WH04,2024-01-19,2024-01-25,2024-01-25,92,90,2070.77,190511.21
PO0000487,S009,P0035,WH04,2024-01-19,2024-01-27,2024-01-27,164,149,1651.25,270805.53
PO0000488,S008,P0036,WH04,2024-01-19,2024-01-22,2024-01-22,290,271,2204.49,639301.83
PO0000489,S010,P0008,WH04,2024-01-20,2024-01-28,2024-01-28,136,134,856.97,116547.46
PO0000490,S010,P0014,WH03,2024-01-20,2024-01-28,2024-01-28,334,331,1988.71,664230.07
PO0000491,S012,P0016,WH03,2024-01-20,2024-01-28,2024-01-31,344,336,850.81,292678.81
PO0000492,S009,P0022,WH04,2024-01-20,2024-01-25,2024-01-25,54,53,456.03,24625.54
PO0000493,S004,P0029,WH01,2024-01-20,2024-01-26,2024-01-27,195,185,3243.52,632486.74
PO0000494,S004,P0031,WH03,2024-01-20,2024-01-28,2024-01-29,72,69,492.61,35467.65
PO0000495,S004,P0033,WH02,2024-01-20,2024-01-26,2024-01-27,152,146,2162.19,328653.39
PO0000496,S008,P0004,WH03,2024-01-21,2024-01-26,2024-01-27,366,346,1640.34,600362.73
PO0000497,S009,P0005,WH03,2024-01-21,2024-01-29,2024-01-29,124,119,1237.03,153392.09
PO0000498,S009,P0005,WH05,2024-01-21,2024-01-28,2024-01-29,74,66,1132.68,83818.66
PO0000499,S010,P0008,WH03,2024-01-21,2024-01-27,2024-01-29,128,127,823.86,105454.71
PO0000500,S010,P0008,WH04,2024-01-21,2024-01-29,2024-01-31,100,100,795.78,79578.13
PO0000501,S012,P0016,WH03,2024-01-21,2024-02-03,2024-02-03,342,332,839.68,287171.61
PO0000502,S012,P0026,WH04,2024-01-21,2024-02-01,2024-02-01,160,154,2284.91,365585.96
PO0000503,S004,P0033,WH04,2024-01-21,2024-01-26,2024-01-29,97,93,2109.25,204597.7
PO0000504,S010,P0008,WH03,2024-01-22,2024-01-29,2024-01-29,144,141,810.81,116756.15
PO0000505,S007,P0010,WH02,2024-01-22,2024-01-26,2024-01-26,113,106,2684.56,303354.74
PO0000506,S010,P0014,WH01,2024-01-22,2024-01-29,2024-01-29,183,179,2072.73,379308.69
PO0000507,S006,P0018,WH02,2024-01-22,2024-01-28,2024-01-29,92,92,1148.28,105641.63
PO0000508,S009,P0022,WH04,2024-01-22,2024-01-30,2024-01-30,59,55,437.31,25801.16
PO0000509,S006,P0024,WH02,2024-01-22,2024-01-29,2024-01-30,59,58,654.39,38609.27
PO0000510,S012,P0026,WH04,2024-01-22,2024-01-30,2024-02-02,228,219,2331.74,531637.39
PO0000511,S002,P0039,WH05,2024-01-22,2024-01-27,2024-01-27,64,59,519.32,33236.43
PO0000512,S009,P0005,WH05,2024-01-23,2024-02-02,2024-02-05,65,61,1226.28,79708.09
PO0000513,S011,P0012,WH03,2024-01-23,2024-01-27,2024-01-29,79,72,2324.16,183608.98
PO0000514,S011,P0017,WH05,2024-01-23,2024-01-27,2024-01-27,188,178,945.36,177727.77
PO0000515,S004,P0029,WH04,2024-01-23,2024-01-29,2024-01-30,270,262,3595.17,970696.51
PO0000516,S004,P0031,WH03,2024-01-23,2024-01-28,2024-01-28,59,55,488.62,28828.43
PO0000517,S009,P0001,WH05,2024-01-24,2024-02-01,2024-02-01,150,143,1323.92,198587.31
PO0000518,S009,P0005,WH03,2024-01-24,2024-02-01,2024-02-01,104,98,1171.34,121819.39
PO0000519,S011,P0006,WH04,2024-01-24,2024-01-30,2024-01-30,50,48,2686.53,134326.62
PO0000520,S010,P0014,WH01,2024-01-24,2024-02-02,2024-02-02,203,198,1943.55,394540.87
PO0000521,S012,P0016,WH03,2024-01-24,2024-02-02,2024-02-02,429,414,839.71,360237.03
PO0000522,S008,P0019,WH02,2024-01-24,2024-01-28,2024-01-28,187,170,1946.93,364076.0
PO0000523,S009,P0022,WH04,2024-01-24,2024-02-04,2024-02-07,50,46,427.65,21382.43
PO0000524,S012,P0026,WH04,2024-01-24,2024-02-05,2024-02-06,237,227,2325.91,551240.52
PO0000525,S009,P0035,WH01,2024-01-24,2024-02-01,2024-02-01,144,137,1643.28,236631.6
PO0000526,S008,P0036,WH01,2024-01-24,2024-01-26,2024-01-26,252,239,2220.5,559566.2
PO0000527,S002,P0039,WH03,2024-01-24,2024-01-30,2024-02-01,75,73,524.34,39325.43
PO0000528,S006,P0003,WH02,2024-01-25,2024-02-02,2024-02-03,273,271,948.89,259047.14
PO0000529,S008,P0004,WH01,2024-01-25,2024-01-30,2024-01-30,261,248,1704.02,444748.59
PO0000530,S006,P0018,WH02,2024-01-25,2024-02-02,2024-02-02,66,66,1091.86,72063.01
PO0000531,S008,P0019,WH02,2024-01-25,2024-01-28,2024-01-29,174,168,2077.92,361557.97
PO0000532,S009,P0022,WH01,2024-01-25,2024-02-01,2024-02-04,52,50,432.79,22505.02
PO0000533,S006,P0025,WH05,2024-01-25,2024-02-01,2024-02-02,155,152,1452.09,225074.08
PO0000534,S009,P0035,WH03,2024-01-25,2024-02-03,2024-02-04,249,238,1531.97,381460.83
PO0000535,S002,P0039,WH05,2024-01-25,2024-02-01,2024-02-04,50,47,482.61,24130.65
PO0000536,S008,P0004,WH03,2024-01-26,2024-01-29,2024-01-31,309,283,1526.11,471567.28
