Return_ID,Order_ID,Product_ID,Customer_ID,Warehouse_ID,Return_Date,Returned_Qty,Return_Reason,Refund_Value
RET0000302,ORD00005906,P0004,C00595,WH03,2024-02-17,1,Quality Issue,2227.7
RET0000303,ORD00005928,P0009,C00417,WH01,2024-02-14,1,Damaged,3207.48
RET0000304,ORD00005938,P0011,C00062,WH01,2024-02-20,2,Damaged,1493.22
RET0000305,ORD00005940,P0011,C00907,WH03,2024-02-19,2,Wrong Product,1343.9
RET0000306,ORD00005944,P0012,C00573,WH02,2024-02-05,1,Damaged,3089.32
RET0000307,ORD00005982,P0019,C00541,WH05,2024-02-05,2,Damaged,5240.66
RET0000308,ORD00006080,P0039,C00648,WH04,2024-02-06,1,Customer Changed Mind,622.97
RET0000309,ORD00006086,P0040,C00104,WH05,2024-02-03,2,Quality Issue,1962.41
RET0000310,ORD00006093,P0002,C00977,WH02,2024-02-16,1,Quality Issue,950.45
RET0000311,ORD00006095,P0002,C00668,WH04,2024-02-12,2,Damaged,1900.9
RET0000312,ORD00006101,P0003,C00932,WH05,2024-02-13,1,Damaged,1220.29
RET0000313,ORD00006111,P0005,C00204,WH05,2024-02-16,2,Quality Issue,3301.54
RET0000314,ORD00006123,P0008,C00611,WH02,2024-02-17,2,Damaged,1879.24
RET0000315,ORD00006160,P0015,C00467,WH04,2024-02-20,1,Damaged,276.56
RET0000316,ORD00006168,P0017,C00628,WH02,2024-02-09,2,Quality Issue,2229.66
RET0000317,ORD00006169,P0017,C00524,WH03,2024-02-20,1,Damaged,1114.83
RET0000318,ORD00006205,P0024,C00660,WH04,2024-02-04,2,Customer Changed Mind,1778.86
RET0000319,ORD00006219,P0027,C00766,WH03,2024-02-07,2,Quality Issue,1492.58
RET0000320,ORD00006292,P0002,C00349,WH02,2024-02-21,1,Late Delivery,950.45
RET0000321,ORD00006298,P0003,C00431,WH03,2024-02-22,2,Wrong Product,2440.58
RET0000322,ORD00006323,P0008,C00084,WH03,2024-02-20,2,Damaged,1937.36
RET0000323,ORD00006338,P0011,C00046,WH03,2024-02-14,1,Quality Issue,746.61
RET0000324,ORD00006341,P0012,C00773,WH01,2024-02-05,2,Damaged,5560.78
RET0000325,ORD00006386,P0021,C00739,WH02,2024-02-12,1,Wrong Product,840.91
RET0000326,ORD00006404,P0024,C00421,WH05,2024-02-19,1,Customer Changed Mind,889.43
RET0000327,ORD00006411,P0026,C00436,WH02,2024-02-07,2,Wrong Product,5443.27
RET0000328,ORD00006432,P0030,C00164,WH03,2024-02-16,2,Damaged,6572.08
RET0000329,ORD00006479,P0039,C00466,WH05,2024-02-06,2,Customer Changed Mind,1245.94
RET0000330,ORD00006497,P0003,C00727,WH03,2024-02-14,2,Quality Issue,2196.52
RET0000331,ORD00006513,P0006,C00639,WH05,2024-02-13,1,Customer Changed Mind,3622.89
RET0000332,ORD00006552,P0014,C00631,WH04,2024-02-18,2,Quality Issue,4741.78
RET0000333,ORD00006563,P0016,C00268,WH05,2024-02-17,1,Customer Changed Mind,1077.13
RET0000334,ORD00006570,P0018,C00893,WH02,2024-02-09,2,Wrong Product,2732.62
RET0000335,ORD00006574,P0019,C00389,WH01,2024-02-20,2,Quality Issue,5516.48
RET0000336,ORD00006602,P0024,C00477,WH04,2024-02-13,2,Customer Changed Mind,1778.86
RET0000337,ORD00006604,P0025,C00545,WH01,2024-02-12,2,Quality Issue,3572.8
RET0000338,ORD00006657,P0035,C00687,WH05,2024-02-06,2,Customer Changed Mind,4251.14
RET0000339,ORD00006660,P0036,C00526,WH03,2024-02-13,2,Quality Issue,5347.57
RET0000340,ORD00006666,P0037,C00956,WH04,2024-02-17,1,Late Delivery,1836.09
RET0000341,ORD00006670,P0038,C00702,WH03,2024-02-06,1,Quality Issue,2272.63
RET0000342,ORD00006724,P0009,C00099,WH03,2024-02-12,2,Late Delivery,6414.96
RET0000343,ORD00006727,P0010,C00337,WH01,2024-02-14,1,Wrong Product,3567.8
RET0000344,ORD00006735,P0011,C00703,WH04,2024-02-22,2,Damaged,1493.22
RET0000345,ORD00006740,P0012,C00730,WH04,2024-02-12,2,Customer Changed Mind,5869.71
RET0000346,ORD00006741,P0012,C00098,WH05,2024-02-22,1,Customer Changed Mind,3089.32
RET0000347,ORD00006744,P0013,C00773,WH03,2024-02-07,1,Late Delivery,3505.85
RET0000348,ORD00006754,P0015,C00462,WH04,2024-02-20,1,Quality Issue,292.83
RET0000349,ORD00006756,P0016,C00636,WH01,2024-02-11,2,Damaged,2220.88
RET0000350,ORD00006785,P0021,C00131,WH05,2024-02-16,2,Quality Issue,1681.82
RET0000351,ORD00006801,P0025,C00504,WH02,2024-02-18,1,Customer Changed Mind,1786.4
RET0000352,ORD00006811,P0027,C00148,WH02,2024-02-07,1,Quality Issue,730.9
RET0000353,ORD00006814,P0027,C00389,WH05,2024-02-19,1,Damaged,769.37
RET0000354,ORD00006827,P0030,C00911,WH03,2024-02-14,1,Damaged,3187.46
RET0000355,ORD00006870,P0039,C00256,WH01,2024-02-07,2,Damaged,1311.52
RET0000356,ORD00006875,P0040,C00255,WH01,2024-02-09,1,Damaged,981.2
RET0000357,ORD00006880,P0001,C00078,WH01,2024-02-09,2,Customer Changed Mind,3236.74
RET0000358,ORD00006951,P0015,C00352,WH04,2024-02-09,1,Customer Changed Mind,325.37
RET0000359,ORD00006956,P0016,C00472,WH04,2024-02-15,1,Damaged,1054.92
RET0000360,ORD00006967,P0018,C00849,WH05,2024-02-12,2,Damaged,2732.62
RET0000361,ORD00006988,P0023,C00921,WH01,2024-02-21,2,Late Delivery,1705.27
RET0000362,ORD00006996,P0024,C00636,WH05,2024-02-10,2,Quality Issue,1778.86
RET0000363,ORD00007017,P0029,C00009,WH01,2024-02-16,1,Quality Issue,4503.71
RET0000364,ORD00007031,P0031,C00561,WH05,2024-02-15,2,Quality Issue,1320.96
RET0000365,ORD00007050,P0035,C00702,WH05,2024-02-24,2,Customer Changed Mind,3826.03
RET0000366,ORD00007091,P0004,C00162,WH01,2024-02-18,1,Damaged,2116.31
RET0000367,ORD00007120,P0010,C00022,WH01,2024-02-19,2,Customer Changed Mind,6921.53
RET0000368,ORD00007158,P0017,C00142,WH04,2024-02-11,1,Customer Changed Mind,1081.39
RET0000369,ORD00007164,P0018,C00180,WH05,2024-02-13,2,Quality Issue,2595.99
RET0000370,ORD00007166,P0019,C00699,WH02,2024-02-10,2,Wrong Product,4689.01
RET0000371,ORD00007213,P0028,C00005,WH04,2024-02-14,2,Customer Changed Mind,8609.9
RET0000372,ORD00007223,P0030,C00744,WH04,2024-02-23,1,Quality Issue,3286.04
RET0000373,ORD00007231,P0032,C00309,WH02,2024-02-10,1,Damaged,2060.12
RET0000374,ORD00007232,P0032,C00229,WH03,2024-02-14,1,Quality Issue,1957.11
RET0000375,ORD00007239,P0033,C00543,WH05,2024-02-23,1,Quality Issue,2172.05
RET0000376,ORD00007265,P0039,C00317,WH02,2024-02-17,1,Quality Issue,636.09
RET0000377,ORD00007282,P0002,C00386,WH04,2024-02-20,2,Late Delivery,1843.87
RET0000378,ORD00007293,P0004,C00826,WH05,2024-02-26,1,Damaged,2116.31
RET0000379,ORD00007296,P0005,C00313,WH03,2024-02-25,2,Damaged,3301.54
RET0000380,ORD00007313,P0009,C00853,WH01,2024-02-14,1,Customer Changed Mind,2886.73
RET0000381,ORD00007345,P0015,C00399,WH04,2024-02-10,2,Damaged,618.2
RET0000382,ORD00007351,P0016,C00923,WH05,2024-02-25,2,Late Delivery,2220.88
RET0000383,ORD00007357,P0018,C00852,WH01,2024-02-13,1,Customer Changed Mind,1366.31
RET0000384,ORD00007373,P0021,C00202,WH02,2024-02-12,2,Damaged,1631.37
RET0000385,ORD00007411,P0028,C00455,WH05,2024-02-24,1,Damaged,4304.95
RET0000386,ORD00007418,P0030,C00371,WH02,2024-02-22,1,Late Delivery,3121.74
RET0000387,ORD00007440,P0034,C00820,WH04,2024-02-17,1,Customer Changed Mind,3907.26
RET0000388,ORD00007460,P0038,C00742,WH04,2024-02-13,1,Late Delivery,2045.37
RET0000389,ORD00007482,P0003,C00831,WH01,2024-02-17,1,Quality Issue,1159.28
RET0000390,ORD00007555,P0018,C00260,WH01,2024-02-11,2,Wrong Product,2732.62
RET0000391,ORD00007586,P0024,C00821,WH03,2024-02-19,2,Customer Changed Mind,1600.97
RET0000392,ORD00007622,P0031,C00597,WH04,2024-02-20,1,Quality Issue,660.48
RET0000393,ORD00007625,P0032,C00490,WH02,2024-02-26,1,Damaged,2060.12
RET0000394,ORD00007633,P0033,C00877,WH05,2024-02-27,2,Customer Changed Mind,4855.16
RET0000395,ORD00007680,P0003,C00140,WH02,2024-02-16,2,Quality Issue,2196.52
RET0000396,ORD00007684,P0004,C00665,WH01,2024-02-29,2,Damaged,4232.63
RET0000397,ORD00007688,P0004,C00180,WH05,2024-02-13,2,Wrong Product,4455.4
RET0000398,ORD00007698,P0006,C00658,WH05,2024-02-22,2,Quality Issue,7245.78
RET0000399,ORD00007708,P0008,C00090,WH05,2024-02-25,1,Damaged,920.25
RET0000400,ORD00007720,P0011,C00880,WH02,2024-02-27,2,Damaged,1448.42
RET0000401,ORD00007749,P0017,C00041,WH02,2024-02-14,1,Quality Issue,1114.83
RET0000402,ORD00007755,P0018,C00140,WH03,2024-02-24,2,Wrong Product,2322.73
RET0000403,ORD00007768,P0021,C00534,WH01,2024-02-25,2,Customer Changed Mind,1597.73
RET0000404,ORD00007799,P0027,C00268,WH03,2024-02-18,1,Quality Issue,769.37
RET0000405,ORD00007827,P0033,C00508,WH01,2024-02-24,2,Late Delivery,4344.09
RET0000406,ORD00007832,P0034,C00598,WH01,2024-02-28,2,Wrong Product,8225.82
RET0000407,ORD00007845,P0036,C00527,WH04,2024-02-21,1,Quality Issue,2673.78
RET0000408,ORD00007851,P0037,C00424,WH05,2024-02-21,2,Wrong Product,3488.57
RET0000409,ORD00007854,P0038,C00103,WH03,2024-02-28,1,Quality Issue,2272.63
RET0000410,ORD00007858,P0039,C00570,WH02,2024-02-24,1,Late Delivery,622.97
RET0000411,ORD00007891,P0005,C00321,WH05,2024-02-20,2,Customer Changed Mind,3202.49
RET0000412,ORD00007945,P0016,C00662,WH05,2024-02-29,1,Customer Changed Mind,999.4
RET0000413,ORD00007964,P0020,C00524,WH04,2024-02-21,2,Quality Issue,6069.44
RET0000414,ORD00007992,P0026,C00513,WH02,2024-02-27,1,Wrong Product,2864.88
RET0000415,ORD00007996,P0027,C00868,WH01,2024-02-23,2,Quality Issue,1492.58
RET0000416,ORD00008003,P0028,C00624,WH03,2024-02-29,2,Quality Issue,8351.6
RET0000417,ORD00008012,P0030,C00054,WH02,2024-02-21,1,Quality Issue,3286.04
RET0000418,ORD00008035,P0034,C00084,WH05,2024-02-26,2,Customer Changed Mind,8225.82
RET0000419,ORD00008049,P0037,C00417,WH04,2024-02-27,2,Quality Issue,3304.96
RET0000420,ORD00008050,P0037,C00644,WH05,2024-02-21,1,Wrong Product,1836.09
RET0000421,ORD00008058,P0039,C00593,WH03,2024-02-25,2,Customer Changed Mind,1311.52
RET0000422,ORD00008081,P0004,C00666,WH01,2024-03-02,1,Quality Issue,2227.7
RET0000423,ORD00008121,P0012,C00662,WH01,2024-02-25,2,Quality Issue,5993.28
RET0000424,ORD00008146,P0017,C00183,WH02,2024-02-17,2,Quality Issue,2118.18
RET0000425,ORD00008164,P0020,C00053,WH05,2024-02-23,1,Customer Changed Mind,2943.68
RET0000426,ORD00008174,P0022,C00375,WH05,2024-02-21,1,Wrong Product,611.26
RET0000427,ORD00008208,P0029,C00938,WH04,2024-02-19,2,Quality Issue,8357.4
RET0000428,ORD00008227,P0033,C00081,WH03,2024-02-15,2,Wrong Product,5110.7
RET0000429,ORD00008244,P0036,C00957,WH05,2024-02-18,1,Quality Issue,2533.06
RET0000430,ORD00008270,P0002,C00832,WH01,2024-03-01,1,Wrong Product,902.93
RET0000431,ORD00008273,P0002,C00346,WH04,2024-02-26,2,Late Delivery,1710.81
RET0000432,ORD00008282,P0004,C00430,WH03,2024-02-19,2,Customer Changed Mind,4455.4
RET0000433,ORD00008292,P0006,C00135,WH04,2024-03-03,1,Customer Changed Mind,3514.2
RET0000434,ORD00008311,P0010,C00879,WH03,2024-02-26,2,Wrong Product,6778.82
RET0000435,ORD00008331,P0014,C00609,WH03,2024-02-28,1,Quality Issue,2555.29
RET0000436,ORD00008361,P0020,C00333,WH03,2024-02-19,2,Quality Issue,6069.44
RET0000437,ORD00008384,P0025,C00227,WH01,2024-02-18,2,Quality Issue,3394.16
RET0000438,ORD00008391,P0026,C00460,WH03,2024-02-16,1,Damaged,2864.88
RET0000439,ORD00008392,P0026,C00431,WH04,2024-02-28,2,Customer Changed Mind,5443.27
RET0000440,ORD00008407,P0029,C00890,WH04,2024-02-28,1,Customer Changed Mind,4410.85
RET0000441,ORD00008413,P0030,C00119,WH05,2024-02-24,2,Wrong Product,6243.48
RET0000442,ORD00008448,P0037,C00956,WH05,2024-03-01,1,Quality Issue,1744.29
RET0000443,ORD00008476,P0003,C00042,WH04,2024-02-18,2,Customer Changed Mind,2440.58
RET0000444,ORD00008517,P0011,C00462,WH05,2024-02-22,2,Quality Issue,1493.22
RET0000445,ORD00008544,P0017,C00813,WH03,2024-02-29,2,Quality Issue,2162.77
RET0000446,ORD00008571,P0022,C00535,WH05,2024-02-19,2,Customer Changed Mind,1185.84
RET0000447,ORD00008572,P0023,C00293,WH01,2024-02-26,1,Late Delivery,870.58
RET0000448,ORD00008573,P0023,C00851,WH02,2024-03-02,1,Customer Changed Mind,807.76
RET0000449,ORD00008599,P0028,C00225,WH03,2024-02-24,2,Quality Issue,8609.9
RET0000450,ORD00008630,P0034,C00314,WH05,2024-02-16,2,Customer Changed Mind,7814.53
RET0000451,ORD00008643,P0037,C00046,WH03,2024-02-26,1,Quality Issue,1781.01
RET0000452,ORD00008648,P0038,C00558,WH03,2024-02-28,2,Wrong Product,4545.26
RET0000453,ORD00008694,P0008,C00533,WH01,2024-03-03,1,Customer Changed Mind,920.25
RET0000454,ORD00008696,P0008,C00611,WH03,2024-02-18,1,Quality Issue,920.25
RET0000455,ORD00008699,P0009,C00444,WH01,2024-02-18,2,Quality Issue,5773.46
RET0000456,ORD00008764,P0022,C00584,WH01,2024-02-17,2,Quality Issue,1161.39
RET0000457,ORD00008788,P0026,C00723,WH05,2024-03-01,1,Late Delivery,2778.93
RET0000458,ORD00008806,P0030,C00962,WH03,2024-02-23,1,Damaged,3121.74
RET0000459,ORD00008832,P0035,C00632,WH04,2024-02-21,2,Customer Changed Mind,4251.14
RET0000460,ORD00008857,P0040,C00343,WH04,2024-02-21,2,Customer Changed Mind,1719.64
RET0000461,ORD00008858,P0001,C00491,WH01,2024-02-28,2,Damaged,3488.49
RET0000462,ORD00008872,P0003,C00969,WH05,2024-02-26,1,Quality Issue,1098.26
RET0000463,ORD00008877,P0004,C00114,WH05,2024-02-18,2,Late Delivery,4455.4
RET0000464,ORD00008932,P0016,C00199,WH01,2024-02-24,2,Quality Issue,2220.88
RET0000465,ORD00008939,P0017,C00531,WH03,2024-02-26,1,Damaged,1114.83
RET0000466,ORD00008996,P0028,C00425,WH05,2024-02-22,2,Customer Changed Mind,8609.9
RET0000467,ORD00009007,P0031,C00912,WH01,2024-02-24,1,Customer Changed Mind,640.67
RET0000468,ORD00009041,P0037,C00719,WH05,2024-02-23,2,Late Delivery,3304.96
RET0000469,ORD00009062,P0002,C00431,WH02,2024-03-07,2,Quality Issue,1900.9
RET0000470,ORD00009165,P0022,C00949,WH05,2024-03-02,2,Damaged,1039.14
RET0000471,ORD00009195,P0028,C00480,WH05,2024-02-23,1,Damaged,4089.7
RET0000472,ORD00009214,P0032,C00524,WH04,2024-03-03,1,Damaged,2060.12
RET0000473,ORD00009221,P0034,C00491,WH01,2024-02-19,1,Quality Issue,3701.62
RET0000474,ORD00009223,P0034,C00651,WH03,2024-02-28,1,Quality Issue,4112.91
RET0000475,ORD00009277,P0005,C00395,WH02,2024-03-04,2,Quality Issue,3301.54
RET0000476,ORD00009297,P0009,C00012,WH03,2024-02-27,2,Quality Issue,6414.96
RET0000477,ORD00009336,P0017,C00677,WH03,2024-02-25,2,Damaged,2229.66
RET0000478,ORD00009346,P0019,C00541,WH03,2024-02-28,1,Customer Changed Mind,2675.49
RET0000479,ORD00009381,P0026,C00852,WH04,2024-02-28,2,Customer Changed Mind,5443.27
RET0000480,ORD00009419,P0034,C00355,WH02,2024-03-02,2,Damaged,7814.53
RET0000481,ORD00009425,P0035,C00913,WH03,2024-03-08,2,Damaged,4123.61
RET0000482,ORD00009440,P0038,C00458,WH03,2024-02-23,2,Quality Issue,4318.0
RET0000483,ORD00009441,P0038,C00278,WH04,2024-02-22,2,Damaged,4545.26
RET0000484,ORD00009500,P0010,C00004,WH04,2024-02-21,1,Quality Issue,3567.8
RET0000485,ORD00009527,P0016,C00065,WH01,2024-03-06,2,Quality Issue,2154.25
RET0000486,ORD00009540,P0018,C00315,WH04,2024-02-24,1,Damaged,1325.32
RET0000487,ORD00009626,P0036,C00388,WH03,2024-02-23,2,Damaged,5066.12
RET0000488,ORD00009627,P0036,C00152,WH04,2024-03-03,2,Quality Issue,5347.57
RET0000489,ORD00009628,P0036,C00457,WH05,2024-03-08,1,Damaged,2814.51
RET0000490,ORD00009634,P0038,C00041,WH01,2024-02-29,1,Damaged,2204.45
RET0000491,ORD00009637,P0038,C00124,WH04,2024-03-03,2,Customer Changed Mind,4545.26
RET0000492,ORD00009654,P0002,C00812,WH01,2024-03-08,2,Customer Changed Mind,1843.87
RET0000493,ORD00009655,P0002,C00382,WH02,2024-02-25,2,Customer Changed Mind,1900.9
RET0000494,ORD00009657,P0002,C00106,WH04,2024-02-23,1,Quality Issue,902.93
RET0000495,ORD00009679,P0007,C00035,WH02,2024-02-23,1,Customer Changed Mind,2867.92
RET0000496,ORD00009703,P0012,C00450,WH01,2024-03-04,1,Damaged,2996.64
RET0000497,ORD00009718,P0015,C00026,WH01,2024-03-01,1,Damaged,325.37
RET0000498,ORD00009719,P0015,C00436,WH02,2024-02-24,2,Customer Changed Mind,618.2
RET0000499,ORD00009759,P0023,C00940,WH02,2024-03-10,2,Damaged,1741.17
RET0000500,ORD00009760,P0023,C00052,WH03,2024-02-28,2,Damaged,1795.02
RET0000501,ORD00009773,P0026,C00915,WH02,2024-02-28,2,Customer Changed Mind,5729.76
RET0000502,ORD00009791,P0029,C00066,WH05,2024-03-01,1,Wrong Product,4643.0
RET0000503,ORD00009805,P0032,C00653,WH05,2024-03-02,1,Late Delivery,1957.11
RET0000504,ORD00009821,P0036,C00868,WH02,2024-03-06,1,Damaged,2814.51
RET0000505,ORD00009826,P0037,C00386,WH02,2024-03-09,1,Damaged,1781.01
RET0000506,ORD00009832,P0038,C00156,WH03,2024-03-09,2,Customer Changed Mind,4545.26
RET0000507,ORD00009848,P0001,C00277,WH05,2024-02-23,2,Quality Issue,3596.38
RET0000508,ORD00009852,P0002,C00234,WH04,2024-03-02,2,Wrong Product,1900.9
RET0000509,ORD00009855,P0003,C00466,WH02,2024-03-11,1,Damaged,1220.29
RET0000510,ORD00009860,P0004,C00595,WH02,2024-02-24,2,Quality Issue,4455.4
RET0000511,ORD00009866,P0005,C00405,WH03,2024-02-24,2,Quality Issue,2971.39
RET0000512,ORD00009868,P0005,C00746,WH05,2024-02-28,1,Wrong Product,1650.77
RET0000513,ORD00009897,P0011,C00695,WH04,2024-03-03,2,Quality Issue,1493.22
RET0000514,ORD00009920,P0016,C00054,WH02,2024-03-11,2,Quality Issue,1998.79
RET0000515,ORD00009939,P0020,C00970,WH01,2024-03-06,2,Quality Issue,5462.5
RET0000516,ORD00009982,P0028,C00968,WH04,2024-03-10,1,Quality Issue,4175.8
RET0000517,ORD00010009,P0034,C00350,WH02,2024-02-29,2,Quality Issue,7814.53
RET0000518,ORD00010033,P0039,C00755,WH02,2024-02-29,1,Customer Changed Mind,622.97
RET0000519,ORD00010055,P0003,C00201,WH04,2024-03-10,2,Quality Issue,2440.58
RET0000520,ORD00010056,P0003,C00853,WH05,2024-02-24,1,Wrong Product,1220.29
RET0000521,ORD00010057,P0004,C00994,WH01,2024-03-11,1,Wrong Product,2227.7
RET0000522,ORD00010070,P0006,C00002,WH05,2024-03-09,2,Damaged,6883.49
RET0000523,ORD00010137,P0020,C00610,WH03,2024-03-03,1,Quality Issue,2579.51
RET0000524,ORD00010184,P0030,C00175,WH01,2024-03-05,1,Customer Changed Mind,3286.04
RET0000525,ORD00010198,P0033,C00230,WH01,2024-03-11,2,Quality Issue,4957.38
RET0000526,ORD00010235,P0040,C00656,WH03,2024-03-12,2,Damaged,1962.41
RET0000527,ORD00010256,P0004,C00460,WH04,2024-03-04,1,Late Delivery,2160.87
RET0000528,ORD00010262,P0005,C00353,WH05,2024-03-09,1,Late Delivery,1650.77
RET0000529,ORD00010277,P0008,C00843,WH05,2024-02-28,2,Customer Changed Mind,1840.49
RET0000530,ORD00010299,P0013,C00860,WH05,2024-03-07,1,Quality Issue,3433.57
RET0000531,ORD00010342,P0022,C00322,WH03,2024-03-09,1,Customer Changed Mind,611.26
RET0000532,ORD00010420,P0038,C00379,WH02,2024-02-28,2,Customer Changed Mind,4090.73
RET0000533,ORD00010453,P0004,C00514,WH05,2024-02-29,2,Damaged,4009.86
RET0000534,ORD00010528,P0020,C00431,WH01,2024-03-09,1,Customer Changed Mind,2943.68
RET0000535,ORD00010532,P0020,C00512,WH05,2024-03-11,2,Quality Issue,5765.97
RET0000536,ORD00010554,P0025,C00261,WH02,2024-03-04,2,Quality Issue,3572.8
RET0000537,ORD00010557,P0025,C00927,WH05,2024-03-12,2,Damaged,3572.8
RET0000538,ORD00010634,P0001,C00438,WH03,2024-03-14,1,Quality Issue,1798.19
RET0000539,ORD00010640,P0002,C00871,WH04,2024-02-29,2,Quality Issue,1710.81
RET0000540,ORD00010661,P0007,C00272,WH02,2024-03-03,1,Wrong Product,2867.92
RET0000541,ORD00010689,P0012,C00947,WH05,2024-03-10,1,Late Delivery,2996.64
RET0000542,ORD00010698,P0014,C00308,WH04,2024-03-13,2,Damaged,5268.64
RET0000543,ORD00010699,P0014,C00427,WH05,2024-03-15,2,Wrong Product,5268.64
RET0000544,ORD00010737,P0022,C00754,WH03,2024-03-12,2,Late Delivery,1222.52
RET0000545,ORD00010744,P0023,C00448,WH05,2024-02-27,2,Quality Issue,1795.02
RET0000546,ORD00010759,P0026,C00742,WH05,2024-02-27,1,Damaged,2864.88
RET0000547,ORD00010765,P0028,C00902,WH01,2024-03-13,1,Damaged,4304.95
RET0000548,ORD00010775,P0030,C00898,WH01,2024-03-12,2,Quality Issue,6572.08
RET0000549,ORD00010780,P0031,C00113,WH01,2024-03-03,2,Customer Changed Mind,1188.86
RET0000550,ORD00010804,P0035,C00029,WH05,2024-03-02,1,Damaged,2125.57
RET0000551,ORD00010838,P0002,C00217,WH04,2024-03-07,2,Damaged,1900.9
RET0000552,ORD00010844,P0003,C00872,WH05,2024-03-11,1,Quality Issue,1183.68
RET0000553,ORD00010847,P0004,C00240,WH03,2024-03-09,2,Quality Issue,4232.63
RET0000554,ORD00010862,P0007,C00415,WH04,2024-03-13,2,Wrong Product,5321.92
RET0000555,ORD00010878,P0010,C00397,WH05,2024-03-15,2,Quality Issue,6778.82
RET0000556,ORD00010910,P0017,C00961,WH02,2024-03-07,2,Quality Issue,2229.66
RET0000557,ORD00010912,P0017,C00042,WH04,2024-03-03,2,Quality Issue,2162.77
RET0000558,ORD00010939,P0023,C00216,WH01,2024-03-05,2,Damaged,1705.27
RET0000559,ORD00010946,P0024,C00290,WH03,2024-03-07,2,Damaged,1600.97
RET0000560,ORD00010995,P0034,C00105,WH03,2024-03-09,1,Damaged,3907.26
RET0000561,ORD00011032,P0002,C00249,WH01,2024-02-29,1,Quality Issue,950.45
RET0000562,ORD00011041,P0003,C00284,WH05,2024-03-13,1,Quality Issue,1220.29
RET0000563,ORD00011050,P0005,C00040,WH04,2024-03-05,2,Wrong Product,2971.39
RET0000564,ORD00011069,P0009,C00832,WH04,2024-02-29,2,Customer Changed Mind,6094.21
RET0000565,ORD00011082,P0012,C00131,WH03,2024-03-09,1,Customer Changed Mind,2996.64
RET0000566,ORD00011102,P0016,C00129,WH04,2024-03-03,1,Customer Changed Mind,1054.92
RET0000567,ORD00011128,P0021,C00044,WH05,2024-03-16,2,Customer Changed Mind,1681.82
RET0000568,ORD00011132,P0022,C00365,WH04,2024-03-14,2,Quality Issue,1100.27
RET0000569,ORD00011157,P0027,C00917,WH04,2024-03-07,1,Damaged,692.43
RET0000570,ORD00011187,P0033,C00534,WH04,2024-03-03,2,Damaged,4599.63
RET0000571,ORD00011193,P0034,C00985,WH05,2024-02-29,2,Quality Issue,8225.82
RET0000572,ORD00011215,P0039,C00707,WH02,2024-03-01,2,Wrong Product,1114.79
RET0000573,ORD00011217,P0039,C00617,WH04,2024-03-13,2,Damaged,1245.94
RET0000574,ORD00011222,P0040,C00521,WH05,2024-03-03,1,Customer Changed Mind,981.2
RET0000575,ORD00011249,P0006,C00426,WH02,2024-03-01,1,Wrong Product,3260.6
RET0000576,ORD00011256,P0007,C00575,WH05,2024-03-06,2,Damaged,5617.58
RET0000577,ORD00011257,P0008,C00634,WH01,2024-03-18,2,Wrong Product,1840.49
RET0000578,ORD00011295,P0015,C00912,WH05,2024-03-01,1,Damaged,292.83
RET0000579,ORD00011416,P0040,C00837,WH01,2024-03-10,1,Wrong Product,1011.55
RET0000580,ORD00011453,P0008,C00095,WH01,2024-03-05,1,Damaged,920.25
RET0000581,ORD00011464,P0010,C00218,WH02,2024-03-08,1,Damaged,3032.63
RET0000582,ORD00011473,P0012,C00127,WH01,2024-03-10,2,Damaged,5251.84
RET0000583,ORD00011477,P0013,C00805,WH01,2024-03-05,1,Quality Issue,3072.14
RET0000584,ORD00011504,P0018,C00762,WH03,2024-03-04,1,Damaged,1297.99
RET0000585,ORD00011542,P0026,C00455,WH01,2024-03-07,1,Wrong Product,2721.64
RET0000586,ORD00011635,P0004,C00206,WH05,2024-03-06,1,Customer Changed Mind,2227.7
RET0000587,ORD00011664,P0010,C00710,WH04,2024-03-05,2,Quality Issue,7135.6
RET0000588,ORD00011667,P0011,C00140,WH02,2024-03-06,2,Quality Issue,1448.42
RET0000589,ORD00011732,P0024,C00587,WH02,2024-03-08,2,Quality Issue,1778.86
RET0000590,ORD00011733,P0024,C00112,WH03,2024-03-17,1,Quality Issue,889.43
RET0000591,ORD00011749,P0027,C00213,WH04,2024-03-07,2,Late Delivery,1384.87
RET0000592,ORD00011776,P0033,C00574,WH01,2024-03-09,1,Damaged,2427.58
